Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Grand Total
7632,79,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-04-24,Overnight,"Extended Warranty,Accessory,Extended Warranty",109.74,1097.86
7637,45,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-02-20,Express,,0.0,1582.38
7637,45,Male,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,2024-02-21,Express,Impulse Item,5.32,150.57
7641,45,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-02-25,Standard,"Accessory,Extended Warranty,Impulse Item",70.02,5139.0
7642,39,Male,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2023-11-09,Overnight,,0.0,4175.64
7642,39,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2024-04-10,Express,,0.0,4175.64
7643,39,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-03-31,Express,Extended Warranty,30.21,7150.92
7645,69,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,2024-09-10,Overnight,Extended Warranty,8.53,2328.3300000000004
7647,61,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-07-10,Standard,"Accessory,Impulse Item,Accessory",86.68,211.18
7649,30,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-02-05,Overnight,"Impulse Item,Accessory",70.43,3318.1499999999996
7649,30,Male,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2024-06-05,Express,"Extended Warranty,Accessory",33.71,6363.2300000000005
7650,65,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-10-24,Overnight,,0.0,207.5
7651,76,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2023-11-03,Standard,Accessory,40.19,1275.3400000000001
7652,42,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-04-22,Standard,"Extended Warranty,Extended Warranty,Impulse Item",73.15,1655.5300000000002
7655,58,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2023-10-14,Express,,0.0,1689.66
7655,58,Female,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2024-08-17,Express,Impulse Item,16.89,6346.410000000001
7657,61,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2023-12-12,Standard,Accessory,18.48,2488.78
7659,45,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2024-02-16,Express,"Impulse Item,Impulse Item",68.03,151.03
7660,66,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2023-10-07,Standard,Extended Warranty,23.18,3734.8599999999997
7662,78,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-08-29,Standard,,0.0,3955.95
7662,78,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-09-18,Overnight,,0.0,2534.49
7664,21,Female,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2024-07-16,Overnight,,0.0,2223.27
7666,30,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-05-17,Standard,"Impulse Item,Accessory,Impulse Item",94.43,1082.55
7667,59,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2023-11-22,Standard,"Accessory,Accessory,Extended Warranty",91.28,5160.259999999999
7667,59,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-08-23,Overnight,"Impulse Item,Extended Warranty,Impulse Item",44.45,2020.69
7669,18,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2023-09-24,Overnight,"Impulse Item,Accessory",75.9,5144.879999999999
7670,61,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-05-18,Standard,,0.0,3164.76
7671,43,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-08-09,Overnight,,0.0,791.19
7674,48,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2023-10-05,Standard,Extended Warranty,6.7,2790.46
7676,73,Male,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2023-09-27,Overnight,,0.0,2223.27
7678,54,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2023-12-26,Overnight,,0.0,103.75
7679,61,Male,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-05-25,Overnight,Extended Warranty,6.03,7609.5
7680,53,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-01-06,Overnight,,0.0,1482.18
7684,55,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-03-29,Standard,Extended Warranty,19.39,1875.23
7685,70,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2023-10-02,Express,Impulse Item,7.29,4231.44
7686,66,Female,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-01-09,Standard,"Extended Warranty,Impulse Item",68.05,2538.3500000000004
7688,58,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-05-18,Standard,"Accessory,Extended Warranty",71.05,6829.6900000000005
7690,45,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-04-17,Standard,"Impulse Item,Impulse Item",33.36,1615.74
7690,45,Male,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2024-08-28,Express,,0.0,5538.33
7691,31,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-04-10,Express,Extended Warranty,44.14,4000.0899999999997
7691,31,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-05-25,Standard,,0.0,791.19
7691,31,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-07-14,Overnight,,0.0,5068.98
7694,71,Female,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-04-11,Standard,"Accessory,Extended Warranty,Accessory",72.99,3320.7099999999996
7696,69,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-01-15,Overnight,,0.0,791.19
7697,68,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-01-18,Standard,Accessory,42.74,1625.1200000000001
7699,25,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-10-28,Overnight,,0.0,3164.76
7699,25,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2023-11-12,Express,"Accessory,Impulse Item,Accessory",47.18,8495.48
7700,75,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2024-05-16,Standard,"Impulse Item,Extended Warranty,Extended Warranty",51.08,92.58
7702,57,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-04-07,Standard,"Accessory,Accessory,Extended Warranty",88.37,8000.2699999999995
7704,47,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2023-11-05,Overnight,"Impulse Item,Impulse Item",63.83,5602.16
7706,33,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-04-09,Standard,"Impulse Item,Accessory,Extended Warranty",52.84,8501.14
7706,33,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-09-03,Standard,"Impulse Item,Impulse Item,Accessory",75.02,5613.35
7707,29,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2023-11-04,Overnight,Impulse Item,11.91,1000.03
7708,23,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-04-14,Standard,,0.0,6329.52
7708,23,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-05-23,Express,Extended Warranty,38.74,1894.58
7709,77,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-08-25,Standard,"Impulse Item,Accessory",57.72,202.97
7710,31,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-02-22,Standard,"Extended Warranty,Accessory",63.06,2436.63
7712,78,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-06-21,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",69.79,90.54
7712,78,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2024-09-14,Overnight,,0.0,83.0
7713,20,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-05-17,Overnight,,0.0,1689.66
7716,40,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-09-01,Express,Extended Warranty,42.18,187.43
7716,40,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-09-05,Express,,0.0,124.5
7717,69,Female,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2023-10-22,Overnight,"Extended Warranty,Extended Warranty",58.41,2281.68
7718,62,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,2024-02-16,Express,"Accessory,Accessory",49.46,6808.1
7718,62,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-09-21,Standard,"Extended Warranty,Impulse Item",34.48,179.73
7722,54,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-03-01,Standard,,0.0,1689.66
7722,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-05-25,Overnight,,0.0,3379.32
7723,58,Female,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,2023-10-01,Express,Extended Warranty,14.46,4654.06
7723,58,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2023-10-29,Express,"Extended Warranty,Accessory,Impulse Item",78.05,1469.93
7726,71,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2023-10-30,Overnight,"Impulse Item,Impulse Item",96.51,262.51
7726,71,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-09-13,Overnight,"Accessory,Impulse Item,Impulse Item",75.01,919.84
7727,62,Female,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-03-26,Express,"Impulse Item,Extended Warranty,Impulse Item",93.24,340.27
7727,62,Female,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2024-04-09,Standard,"Accessory,Accessory,Extended Warranty",68.72,859.9100000000001
7727,62,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-04-22,Express,"Impulse Item,Impulse Item",79.81,3327.5299999999997
7730,80,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-05-13,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",55.18,2278.45
7730,80,Female,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-07-08,Standard,"Accessory,Impulse Item,Extended Warranty",40.57,6370.09
7731,33,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-01-12,Standard,Extended Warranty,15.09,1704.75
7731,33,Female,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-08-05,Express,Impulse Item,33.91,1022.03
7733,22,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-03-06,Express,,0.0,7911.9
7735,44,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-01-04,Standard,"Accessory,Accessory,Extended Warranty",51.48,792.57
7736,57,Male,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-04-08,Standard,Accessory,27.62,89.87
7739,54,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2023-12-19,Express,"Impulse Item,Impulse Item,Accessory",104.75,1833.96
7739,54,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-03-13,Overnight,Accessory,43.6,2417.17
7742,35,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-01-14,Overnight,Accessory,16.97,7137.68
7743,40,Female,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-04-09,Overnight,"Accessory,Extended Warranty",57.66,4013.6099999999997
7743,40,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-06-30,Express,"Accessory,Impulse Item",64.25,2040.49
7746,50,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2023-10-17,Express,"Accessory,Accessory",55.26,549.32
7746,50,Male,No,Smartphone,SKU1004,2,Completed,Paypal,1582.38,791.19,2,2024-02-10,Standard,"Impulse Item,Extended Warranty,Extended Warranty",72.23,1654.6100000000001
7746,50,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-05-29,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",89.52,7692.990000000001
7749,76,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-03-07,Overnight,,0.0,5913.81
7750,37,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-03-23,Overnight,,0.0,2223.27
7751,45,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-08-14,Express,,0.0,927.92
7752,31,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2023-12-24,Overnight,"Extended Warranty,Accessory,Impulse Item",106.16,1498.0400000000002
7761,48,Male,Yes,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-06-26,Standard,"Extended Warranty,Accessory",68.91,1551.0900000000001
7762,46,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2024-05-22,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",70.52,153.51999999999998
7762,46,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-09-14,Standard,Impulse Item,33.98,54.73
7765,55,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-04-07,Standard,Extended Warranty,37.79,2821.55
7765,55,Female,No,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,2024-06-14,Express,,0.0,1855.84
7765,55,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-06-15,Overnight,,0.0,1976.24
7765,55,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-08-31,Express,"Impulse Item,Accessory,Impulse Item",96.62,3475.94
7766,24,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-07-16,Express,"Impulse Item,Accessory",57.57,5126.549999999999
7766,24,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2024-09-22,Standard,,0.0,741.09
7767,50,Female,Yes,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2023-10-22,Standard,,0.0,2470.3
7769,47,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-08-14,Overnight,,0.0,5538.33
7770,67,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2023-10-07,Standard,"Extended Warranty,Accessory",63.94,229.94
7772,26,Male,Yes,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-01-07,Standard,"Accessory,Accessory,Impulse Item",78.13,2301.4
7773,32,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2023-09-27,Standard,,0.0,4747.14
7773,32,Male,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,2024-09-17,Standard,"Extended Warranty,Extended Warranty,Impulse Item",82.04,329.07
7774,27,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-09-08,Overnight,Impulse Item,19.18,1254.3300000000002
7776,49,Female,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2023-12-25,Express,"Extended Warranty,Extended Warranty,Extended Warranty",124.28,3372.0
7776,49,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-09-02,Overnight,,0.0,6329.52
7776,49,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-09-19,Express,"Extended Warranty,Impulse Item",93.39,587.45
7778,49,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2023-12-14,Standard,"Impulse Item,Accessory,Impulse Item",91.54,112.29
7779,19,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-05-25,Overnight,"Impulse Item,Impulse Item,Impulse Item",70.38,6399.900000000001
7781,42,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-05-07,Standard,"Extended Warranty,Extended Warranty",69.41,6398.93
7781,42,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-07-04,Overnight,"Accessory,Impulse Item,Accessory",64.24,1793.45
7782,39,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2023-10-01,Overnight,"Accessory,Accessory,Impulse Item",87.61,8535.91
7782,39,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-12-07,Express,"Accessory,Extended Warranty,Accessory",66.46,5135.44
7783,27,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-02-28,Express,Extended Warranty,31.15,197.15
7785,77,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-02-24,Express,"Accessory,Extended Warranty",29.63,4253.78
7785,77,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-05-26,Overnight,Extended Warranty,34.82,1517.0
7785,77,Male,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2024-05-31,Overnight,"Impulse Item,Extended Warranty",54.28,845.47
7786,62,Female,No,Laptop,SKU1005,3,Completed,Paypal,2319.8,463.96,5,2024-08-26,Express,"Accessory,Accessory,Impulse Item",101.98,2421.78
7789,62,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-01-27,Standard,Accessory,40.44,3288.16
7789,62,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-05-16,Express,Extended Warranty,49.32,5587.65
7790,20,Female,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2023-12-18,Standard,"Impulse Item,Accessory",62.66,1050.78
7791,36,Female,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-02-07,Express,"Accessory,Impulse Item",43.17,3999.12
7792,27,Female,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-01-04,Express,"Extended Warranty,Impulse Item,Extended Warranty",62.92,1298.0700000000002
7794,42,Male,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,2023-12-15,Express,,0.0,4639.6
7795,80,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2023-10-29,Standard,,0.0,3247.72
7795,80,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-04-07,Standard,"Accessory,Accessory",49.34,111.59
7798,18,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-03-28,Express,"Accessory,Extended Warranty",60.58,988.5
7801,61,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2024-06-12,Express,Accessory,30.64,134.39
7802,40,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-05-22,Standard,"Extended Warranty,Impulse Item",64.74,126.99
7806,34,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2023-11-08,Overnight,"Accessory,Accessory",39.2,884.0300000000001
7808,64,Male,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2023-12-21,Standard,"Extended Warranty,Accessory,Accessory",51.8,4691.400000000001
7809,30,Female,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-10-05,Overnight,Extended Warranty,33.63,4780.77
7810,42,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-01-14,Standard,Impulse Item,35.37,4782.51
7811,51,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2023-11-26,Overnight,Impulse Item,14.18,2387.75
7811,51,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-07-13,Express,"Extended Warranty,Impulse Item",31.08,8479.38
7812,78,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-09-22,Overnight,"Extended Warranty,Accessory,Extended Warranty",74.34,1466.22
7814,66,Female,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-06-30,Express,Accessory,13.47,507.53000000000003
7815,69,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-05-22,Standard,"Extended Warranty,Impulse Item",42.52,2826.28
7818,69,Male,Yes,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2023-12-28,Express,"Impulse Item,Impulse Item",41.8,1029.92
7820,28,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-07-23,Overnight,"Extended Warranty,Impulse Item",48.29,1904.1299999999999
7820,28,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-08-10,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",91.5,7694.97
7825,42,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-10-21,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",127.95,3292.71
7826,29,Male,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2023-11-27,Overnight,"Extended Warranty,Impulse Item",47.38,2517.6800000000003
7829,56,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2024-01-24,Standard,,0.0,2783.76
7830,21,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2023-11-01,Standard,Impulse Item,48.15,1777.3600000000001
7830,21,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-02-26,Standard,,0.0,41.5
7830,21,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-03-16,Standard,"Extended Warranty,Impulse Item",87.96,108.71
7831,58,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2023-12-01,Overnight,,0.0,7120.71
7832,24,Male,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-03-19,Standard,"Accessory,Impulse Item",74.9,2448.4700000000003
7832,24,Male,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-08-12,Express,"Extended Warranty,Extended Warranty,Impulse Item",75.61,283.11
7833,34,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-04-26,Standard,Accessory,49.86,1779.07
7835,56,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,2023-12-19,Standard,"Extended Warranty,Impulse Item,Extended Warranty",80.91,4720.51
7837,52,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-03-17,Standard,Extended Warranty,13.84,3725.52
7842,47,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2023-12-07,Standard,"Extended Warranty,Impulse Item",62.41,249.16
7842,47,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2024-09-15,Overnight,Accessory,45.6,149.35
7849,79,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-07-04,Express,"Impulse Item,Extended Warranty",20.66,948.5799999999999
7849,79,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-07-25,Overnight,"Impulse Item,Extended Warranty",32.87,6362.39
7850,35,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-08-13,Overnight,,0.0,4224.15
7853,67,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2023-12-26,Overnight,"Accessory,Impulse Item",32.63,8480.929999999998
7853,67,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2023-12-31,Standard,,0.0,791.19
7853,67,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-07-10,Express,"Extended Warranty,Impulse Item",58.19,552.25
7854,51,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2023-09-29,Express,"Extended Warranty,Impulse Item,Impulse Item",56.82,1786.03
7854,51,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2024-02-06,Express,"Accessory,Extended Warranty",25.47,232.97
7859,26,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2023-10-06,Overnight,Extended Warranty,34.26,775.35
7863,47,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-02-20,Overnight,Impulse Item,26.9,3406.2200000000003
7863,47,Female,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,2024-03-17,Overnight,"Impulse Item,Accessory,Impulse Item",96.09,343.12
7872,35,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-09-02,Standard,"Impulse Item,Extended Warranty",66.72,2601.2099999999996
7875,50,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2023-10-24,Standard,,0.0,3379.32
7875,50,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-01-07,Overnight,Extended Warranty,38.39,285.42
7875,50,Female,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-08-06,Express,"Extended Warranty,Impulse Item",51.5,1039.62
7877,73,Male,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-04-06,Express,,0.0,927.92
7877,73,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,2024-07-25,Express,Extended Warranty,12.29,219.79
7878,56,Female,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-05-18,Express,Accessory,46.32,2516.6200000000003
7878,56,Female,Yes,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-06-30,Express,Extended Warranty,22.22,516.28
7880,77,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2023-10-02,Standard,"Impulse Item,Accessory,Extended Warranty",63.88,5977.6900000000005
7880,77,Female,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-08-17,Overnight,Extended Warranty,41.45,2825.21
7882,45,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-05-11,Overnight,Extended Warranty,27.32,818.5100000000001
7882,45,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,2024-05-25,Overnight,,0.0,186.75
